0,0,0,0,0.61237,0,0,0,0,0.75794
0,0,0,0,0.27217,0,0,0,0,0.27217
0,0,0,0,NaN,0,0,0,0,0.33333
0,0,0,0,-0.068041,0,0,0,0,0.27217
0,0,0,0,0.55277,0,0,0,0,0.68417
0,0,0,0,NaN,0,0,0,0,0.30758
0,0,0,0,0.50592,0,0,0,0,0.62618
0,0,0,0,0.5184,0,0,0,0,0.4419
0,0,0,0,NaN,0,0,0,0,0.26105
0,0,0,0,0.57888,0,0,0,0,0.67566
0,0,0,0,NaN,0,0,0,0,0.22152
0,0,0,0,0,0,0,0,0,0.15617
0,0,0,0,0.46371,0,0,0,0,0.51875
0,0,0,0,0.37952,0,0,0,0,0.48143
0,0,0,0,NaN,0,0,0,0,0.3007
0,0,0,0,0.040876,0,0,0,0,0.45175
0,0,0,0,0,0,0,0,0,0.22935
0,0,0,0,0.2151,0,0,0,0,0.040826
0,0,0,0,0.20476,0,0,0,0,-1.9781e-17
0,0,0,0,0,0,0,0,0,0.03637
0,0,0,0,0.13668,0,0,0,0,0.0092132
0,0,0,0,0.21113,0,0,0,0,0.045835
0,0,0,0,0.18905,0,0,0,0,0.01944
0,0,0,0,0.26809,0,0,0,0,0.09127
0,0,0,0,0.2474,0,0,0,0,0.064992
