0.3351,0.83149,0.57073,0.66613,0.95211,0.90472,0.83149,0.95211,0.95211,0.95211,0.74738,0.95211,0.83149,0.83149,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.90472,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211
-0.03152,0.1993,0.71581,0.75776,0.85437,0.83981,0.74525,0.7528,0.85584,0.92462,0.71967,0.89185,0.73456,0.89209,0.76415,0.94087,0.8823,0.86565,0.92462,0.94087,0.8823,0.8823,0.89209,0.90713,0.89209,0.8312,0.94087,0.94087
0.11424,0.30113,0.38259,0.43639,0.6685,0.602,0.72786,0.72069,0.83372,0.74591,0.92936,0.83192,0.86905,0.8044,0.79775,0.86496,0.90104,0.86285,0.843,0.89907,0.92697,0.85725,0.93556,0.93556,0.85334,0.88979,0.86496,0.86311
0.23818,0.25517,0.46055,0.52909,0.69851,0.55332,0.7161,0.75287,0.73976,0.77149,0.81096,0.71868,0.85134,0.73321,0.796,0.78988,0.88431,0.8852,0.86731,0.73607,0.76814,0.66482,0.83959,0.86945,0.85282,0.91743,0.75946,0.91743
-0.053233,0.012118,0.22297,0.53702,0.51547,0.6458,0.64069,0.80828,0.61654,0.8459,0.82723,0.73222,0.77613,0.84529,0.81799,0.74651,0.79498,0.89486,0.85747,0.80002,0.77554,0.91399,0.89486,0.81928,0.8397,0.84982,0.85373,0.89357
0.033528,0.32586,0.31865,0.33929,0.44695,0.69085,0.59416,0.68072,0.75067,0.76525,0.80147,0.81866,0.77487,0.78957,0.77018,0.756,0.78237,0.69806,0.74226,0.82994,0.86361,0.89037,0.90647,0.85473,0.83314,0.82872,0.9059,0.91932
-0.051414,0.29464,0.32678,0.47422,0.49435,0.5088,0.61472,0.57482,0.62055,0.56521,0.81936,0.72564,0.83834,0.71575,0.78656,0.83285,0.7518,0.70448,0.8987,0.74369,0.78953,0.77292,0.80012,0.83646,0.87393,0.73166,0.87362,0.79786
0.0059442,-0.073987,0.45665,0.35219,0.38375,0.43023,0.59085,0.61583,0.62453,0.652,0.69671,0.75964,0.61098,0.72598,0.69254,0.81256,0.7176,0.8157,0.78936,0.77704,0.78367,0.76038,0.81501,0.77186,0.83459,0.84126,0.84827,0.79421
-0.081483,0.10591,0.18377,0.33186,0.43343,0.53742,0.4954,0.59609,0.68697,0.67858,0.61557,0.81924,0.77343,0.82603,0.66526,0.51028,0.7317,0.74474,0.72753,0.69755,0.77266,0.78858,0.75778,0.76896,0.75787,0.73028,0.79675,0.75996
-0.12645,0.19643,0.30908,0.29558,0.27383,0.28759,0.54251,0.46208,0.49355,0.56509,0.60636,0.57238,0.71037,0.76184,0.67573,0.69195,0.55412,0.63733,0.69688,0.73753,0.70757,0.73103,0.81147,0.77136,0.79041,0.72733,0.77223,0.78087
