0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.70412,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0.27233,0,-0.090614,0,0,0,0.25442
