0.49345,0.14562,0.21215,0.14562,0.95211,0.6814,0.83149,0.95211,0.95211,0.95211,0.27799,0.83149,0.83149,0.83149,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.90472,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211
0.23467,0.1281,0.44314,0.49468,0.75693,0.75693,0.62046,0.67223,0.80035,0.94087,0.8555,0.89185,0.80035,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087
0.20025,0.16287,0.39425,0.44197,0.74886,0.49162,0.64251,0.73367,0.84227,0.8233,0.88941,0.93556,0.92936,0.91563,0.86551,0.91563,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556
0.20934,0.054755,0.48073,0.49557,0.53135,0.55629,0.74076,0.74826,0.82345,0.75791,0.81607,0.80361,0.8897,0.83962,0.9127,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743
0.099182,0.17534,0.36969,0.47825,0.57075,0.6733,0.68708,0.66018,0.63555,0.73795,0.84759,0.84356,0.83716,0.89357,0.8952,0.89357,0.88087,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174
-0.060295,0.14425,0.3626,0.41424,0.48545,0.61589,0.63073,0.63576,0.74624,0.73445,0.86388,0.87674,0.81418,0.85995,0.87841,0.87915,0.89504,0.91641,0.91641,0.90675,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641
0.049082,0.22807,0.35765,0.33543,0.47307,0.53611,0.67815,0.50029,0.59629,0.75523,0.7789,0.81036,0.73847,0.81119,0.8751,0.86908,0.91393,0.88959,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393
0.14778,0.087975,0.3647,0.43395,0.48605,0.43023,0.59084,0.50318,0.63534,0.62636,0.7301,0.83578,0.86638,0.86382,0.80104,0.89711,0.90161,0.88246,0.90161,0.89724,0.89612,0.90161,0.90161,0.90161,0.90161,0.90161,0.90161,0.90161
0.05798,0.30112,0.19281,0.43881,0.45006,0.53908,0.59908,0.5551,0.65232,0.70473,0.67937,0.80943,0.79926,0.841,0.85801,0.82527,0.86365,0.88631,0.89632,0.86998,0.89632,0.89632,0.89632,0.89632,0.89632,0.86365,0.89632,0.89632
0.16232,0.25248,0.27727,0.31443,0.31158,0.44827,0.51259,0.53451,0.54487,0.5693,0.65164,0.61331,0.74019,0.78875,0.80943,0.82432,0.88516,0.8755,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516
