0.43809,0.6227,0.88976,0.88976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.30151,0.42857,0.27217,0.68825,0.75794,0.88465,0.94346,1,1,1,1,1,1,1,1,1,1,1,1,1
0.14003,0.14003,0.34007,0.54612,0.65309,0.60142,0.87905,1,0.83688,0.92822,0.96253,1,1,1,1,1,1,1,1,1
0.20101,0.20517,0.40825,0.35173,0.40825,0.5487,0.58977,0.77311,0.66667,0.90514,0.96978,1,1,1,1,1,1,1,1,1
0.17408,0.11785,0.17408,0.43759,0.39736,0.47519,0.57735,0.43759,0.57735,0.86603,1,0.97402,1,1,1,1,1,1,1,1
0.15352,0.15019,0.26864,0.1625,0.41908,0.40413,0.3118,0.3118,0.48038,0.76376,0.81125,0.95238,1,1,0.97669,1,1,1,1,1
-0.07375,-0.0061452,0.17118,0.20879,0.27817,0.21644,0.27817,0.38437,0.46444,0.52679,0.59476,0.7448,0.97812,1,0.9784,1,1,1,1,1
0.17496,0.095728,0.17496,0.17496,0.21539,0.14583,0.40825,0.40825,0.43532,0.38516,0.49415,0.74485,0.84017,1,1,1,1,1,1,1
0.11111,0.11111,0.1614,0.19467,0.22567,0.14574,0.32601,0.42735,0.40825,0.38867,0.38867,0.63828,0.72375,1,1,1,1,1,1,1
0.1005,0.14286,0.14286,0.13765,0.29488,0.13765,0.17586,0.27435,0.36927,0.43644,0.40347,0.57735,0.67028,0.68599,0.9417,1,1,1,1,1
