0.43809,0.88976,1,0.88976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.033501,0.42857,0.22942,0.75794,0.82698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.057166,0.23925,0.28912,0.65077,0.74863,0.74738,1,1,0.92019,1,1,1,1,1,1,1,1,1,1,1
0.10714,0.35173,0.50529,0.51875,0.66667,0.7349,0.90514,0.96864,0.90514,0.96978,1,1,1,1,1,1,1,1,1,1
0.16922,1.3084e-17,0.35355,0.3875,0.5447,0.69293,0.72239,0.84,0.92137,1,1,0.97402,1,1,1,1,1,1,1,1
0.14071,0.089087,0.50918,0.32779,0.48038,0.69131,0.65465,0.78113,0.83152,0.97669,0.97669,1,0.95431,0.97669,1,1,1,1,1,1
-0.0061452,-0.042796,0.21644,0.30968,0.42857,0.56093,0.70262,0.75645,0.84639,0.93731,0.95604,0.97812,0.95752,1,1,1,1,1,1,1
0.21539,0,0.28098,0.22347,0.45733,0.36748,0.57382,0.70889,0.81312,0.79407,0.91814,0.97946,1,1,1,1,1,1,1,1
0.19442,0.014358,0.27744,0.22567,0.4825,0.35183,0.59186,0.66226,0.71914,0.83842,0.93971,0.9596,0.98004,1,1,1,1,1,1,1
0.14286,0.10206,0.14286,0.31449,0.42008,0.38188,0.4828,0.46648,0.72493,0.67096,0.82148,0.88,0.96,1,1,1,1,1,1,1
