0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,NaN,0,0,0,0.8623,0,0,0,0.7935
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,NaN,0,0,0,NaN,0,0,0,NaN
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,NaN,0,0,0,NaN,0,0,0,NaN
