0.30275,-0.031204,0.74073,-0.021953,0.86456,0.74073,0.90472,0.95211,0.95211,0.95211,0.66197,0.95211,0.86456,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211
0.1694,0.4426,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087,0.94087
0.2697,0.33861,0.515,0.77586,0.93556,0.90051,0.90051,0.90051,0.90051,0.93556,0.90051,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556
0.23369,0.25617,0.59104,0.67697,0.81474,0.8897,0.8897,0.8897,0.91743,0.91743,0.91091,0.8897,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743
0.37979,0.22555,0.50976,0.45875,0.77406,0.78453,0.9174,0.9174,0.9174,0.9174,0.9174,0.89357,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174
-0.060295,0.25288,0.16239,0.44809,0.57446,0.56072,0.71877,0.86124,0.87915,0.89504,0.87454,0.89504,0.89504,0.89504,0.91641,0.91641,0.91641,0.89504,0.91641,0.91641
-0.087859,0.24993,0.37442,0.56037,0.50813,0.61059,0.73856,0.63882,0.85297,0.91393,0.89419,0.89419,0.89419,0.91393,0.91393,0.89419,0.91393,0.91393,0.91393,0.91393
0.13189,0.13041,0.48739,0.50214,0.55381,0.60503,0.55403,0.65951,0.76589,0.79078,0.90161,0.87325,0.84757,0.8831,0.84757,0.8831,0.90161,0.90161,0.90161,0.90161
-0.081483,0.22048,0.15128,0.51572,0.40242,0.44726,0.46154,0.57191,0.63307,0.71546,0.78567,0.84385,0.87842,0.89632,0.89632,0.89632,0.89632,0.87842,0.89632,0.89632
0.18158,0.30648,0.29633,0.36999,0.45958,0.37089,0.50394,0.54612,0.59128,0.68618,0.6728,0.76741,0.88516,0.85043,0.86763,0.86763,0.88516,0.85043,0.86763,0.88516
