0.43809,0.6227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.033501,0.33219,0.22942,0.75794,0.88465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.20008,0.41762,0.28912,0.59873,0.79287,0.79287,1,1,0.92157,1,1,1,1,1,1,1,1,1,1,1
0.20101,0.18948,0.50529,0.45426,0.77015,0.66162,0.84017,0.9375,0.90492,1,1,1,1,1,1,1,1,1,1,1
0.079472,0.14586,0.42563,0.49747,0.39736,0.66953,0.80837,0.80829,0.91925,1,0.97402,0.97402,1,1,1,1,1,1,1,1
0.15352,0.20913,0.35044,0.32779,0.48038,0.65888,0.78756,0.73579,0.85714,0.95238,0.97669,1,1,1,1,1,1,1,1,1
-0.0088282,-0.042796,0.31264,0.064194,0.50324,0.51376,0.61675,0.80314,0.84534,0.9784,0.91772,0.95641,0.95752,1,1,1,1,1,1,1
0.095728,0.016001,0.25601,0.28098,0.53452,0.32664,0.53452,0.66513,0.81312,0.89646,0.93796,0.97946,0.97946,1,1,1,1,1,1,1
0.11111,0.11111,0.25191,0.22567,0.44606,0.40813,0.67988,0.66165,0.72696,0.87902,0.93946,0.98004,0.98004,1,1,1,1,1,1,1
0.14286,0.17586,0.14286,0.35156,0.42008,0.2882,0.54654,0.50687,0.71758,0.68495,0.82148,0.94019,0.9802,1,1,1,1,1,1,1
