0.43809,0.43809,0.76657,0.78947,0.76657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.033501,0.30151,0.19048,0.52759,0.75794,0.76178,0.94815,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.060012,0.34007,0.343,0.34007,0.54332,0.65309,0.87905,1,0.92019,1,1,1,1,1,1,1,1,1,1,1
-0.050252,0.28571,0.22942,0.45883,0.35173,0.40825,0.58333,0.73855,0.84017,0.96978,1,1,1,1,1,1,1,1,1,1
-0.058026,0.16922,0.24744,0.43759,0.14586,0.42563,0.60086,0.5447,0.72761,0.66293,0.8115,1,1,1,1,1,1,1,1,1
0.062348,0.089087,0.21822,0.3118,0.3118,0.29404,0.45044,0.45044,0.56408,0.64169,0.78756,1,1,1,1,1,1,1,1,1
-0.0061452,0.044926,0.42857,0.19468,0.17118,0.17118,0.45426,0.59476,0.40186,0.61675,0.66002,0.87095,0.97812,1,1,1,1,1,1,1
0.12309,0.12309,0.14583,0.17496,0.095728,0.22347,0.40825,0.49415,0.38516,0.55428,0.45733,0.72597,0.82092,1,1,1,1,1,1,1
-0.090909,0.11111,0.076591,0.19442,0.12309,0.1614,0.34768,0.42735,0.42735,0.40825,0.44606,0.63828,0.65531,1,1,1,1,1,1,1
0.1005,0.14286,0.058621,-0.045883,0.1005,0.16843,0.35156,0.40347,0.35156,0.35156,0.33333,0.54654,0.57735,0.83362,0.92296,1,1,1,1,1
