0.43809,1,0.90805,0.83621,1,0.90805,0.90805,0.90805,0.90805,0.90805,0.90805,0.90805,0.90805,1,0.90805,1,0.90805,0.90805,0.90805,1
-0.033501,0.33686,0.30048,0.76178,0.80009,0.82616,0.82616,0.82616,0.82616,0.82616,0.79349,0.90267,0.86232,0.90267,0.90267,0.90267,0.94815,0.94815,0.94815,0.90267
0.23925,0.41762,0.21404,0.65787,0.79904,0.79287,0.79099,0.79099,0.84017,0.74755,0.84017,0.84017,0.81478,0.84017,0.86736,0.89662,0.89662,0.92822,0.92822,0.92822
0.20101,0.22942,0.45072,0.58468,0.73649,0.8069,0.88976,0.80178,0.86603,0.82215,0.82215,0.82215,0.82215,0.86603,0.84353,0.86603,0.88976,0.94147,0.94147,0.91485
-0.058026,0.18543,0.38331,0.49747,0.63228,0.72239,0.81607,0.85248,0.84163,0.82266,0.82266,0.82266,0.82266,0.84163,0.90338,0.90338,0.86136,0.92582,0.94933,0.90338
0.15352,0.15019,0.40413,0.33092,0.60714,0.68419,0.75619,0.78796,0.76385,0.85424,0.87287,0.85424,0.87287,0.87287,0.89214,0.89214,0.89214,0.95431,0.93281,0.9121
-0.07375,-0.09711,0.28205,0.21508,0.57248,0.60658,0.59534,0.77854,0.82418,0.89872,0.88026,0.88026,0.86232,0.91772,0.89872,0.91772,0.91772,0.95752,0.93731,0.91772
0.12309,0.093659,0.31384,0.32664,0.53452,0.43099,0.67943,0.62361,0.83351,0.91814,0.86164,0.90267,0.90267,0.92113,0.94006,0.90267,0.9595,0.94006,0.94006,0.94006
0.11111,0.069171,0.27744,0.36758,0.4825,0.37259,0.5742,0.6541,0.7454,0.85932,0.93971,0.92281,0.96054,0.94147,0.96054,0.92281,0.98004,0.96054,0.96054,0.96054
0.1005,0.045883,0.22116,0.35156,0.42008,0.35,0.53116,0.52372,0.66667,0.68495,0.84067,0.92074,0.9802,0.96077,0.9802,0.92296,0.9802,0.9802,0.9802,0.9802
