-0.021953,-0.031204,0.20024,0.624,0.90697,0.36509,0.90697,0.94375,0.80838,0.86456,0.59728,0.94375,0.94375,0.94375,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211
0.37621,0.13943,0.4531,0.40769,0.39713,0.52331,0.66165,0.78791,0.757,0.8493,0.8555,0.87636,0.84089,0.94087,0.81119,0.94087,0.94087,0.94087,0.94087,0.94087
0.2697,0.15893,0.53594,0.47187,0.51254,0.63741,0.81516,0.70598,0.92137,0.859,0.78597,0.90051,0.90611,0.86841,0.93556,0.92697,0.93556,0.93556,0.93556,0.93556
0.062103,0.15802,0.43678,0.44004,0.44746,0.60668,0.66012,0.70373,0.80047,0.80477,0.79141,0.75249,0.8897,0.83896,0.86871,0.88191,0.91743,0.91743,0.91743,0.91743
0.18512,0.065861,0.19851,0.44823,0.71672,0.5361,0.52058,0.56478,0.75694,0.81843,0.76282,0.73329,0.83891,0.82595,0.86625,0.88701,0.91377,0.9174,0.9174,0.9174
-0.060295,0.39414,0.40993,0.35734,0.42398,0.58452,0.57337,0.50928,0.69347,0.82601,0.79856,0.90692,0.80584,0.86994,0.90108,0.89231,0.91641,0.91641,0.91641,0.91641
0.02917,0.26898,0.3184,0.47385,0.25882,0.42711,0.61467,0.46967,0.66231,0.75922,0.79157,0.88202,0.83081,0.88691,0.89419,0.89767,0.91393,0.87597,0.91393,0.91393
0.13189,0.060545,0.20076,0.55758,0.52538,0.41183,0.65055,0.56381,0.72582,0.73351,0.83854,0.7974,0.78919,0.83503,0.82599,0.90124,0.8831,0.90161,0.90161,0.90124
0.012917,0.20672,0.036375,0.31383,0.47137,0.36503,0.48412,0.63526,0.56414,0.66444,0.64459,0.6716,0.79672,0.81477,0.88723,0.88054,0.88688,0.88526,0.89632,0.85995
0.070421,0.14216,0.17692,0.28203,0.41234,0.34568,0.54178,0.48053,0.60762,0.61175,0.60208,0.67549,0.72849,0.74594,0.81464,0.82342,0.84881,0.85944,0.88516,0.88516
