-0.023057,-0.023057,0.65561,0.15789,0.32844,0.65561,0.52165,0.52165,0.57895,0.57895,0.57895,0.12592,0.57895,0.15019,0.15673,0.1635,0.15019,0.1635,0.17053,0.13771
-0.033501,-0.033501,0.10206,0.10206,0.22222,0.51605,0.44444,0.47755,0.47755,0.12862,0.47755,0.12051,0.10483,0.10483,0.12862,0.15427,0.12051,0.15427,0.15427,0.097222
-0.04222,-0.04222,-0.04222,0.032125,0.31477,0.032125,0.58709,0.50381,0.52941,0.47619,0.5569,0.47619,0.45098,0.52941,0.21004,0.17145,0.16147,0.92822,0.96253,0.17145
-0.050252,-0.050252,-0.050252,0.025516,1.2735e-17,-0.039193,0.083333,0.017471,-0.021054,0.5625,0.70007,0.29462,0.4375,0.09375,0.09375,0.082849,0.91485,0.91485,1,0.082849
-0.058026,-0.058026,0.033845,0.082479,0.11785,0.11785,0.11547,0.022628,0.079472,0.41333,0.61737,0.55282,0.41333,0.43259,0.92582,0.97402,0.92582,0.94933,0.94933,0.90338
-0.065795,-0.065795,0.089087,0.012792,0.018377,0.050063,0.072739,0.018377,-0.0085526,-0.0085526,0.85714,0.66097,0.48661,0.69359,0.86075,0.93281,0.10966,0.95431,0.93281,0.93281
-0.07375,-0.07375,0.064194,-0.0061452,0.024049,0.024049,0.034943,-0.0088282,-0.036977,-0.036977,0.88991,0.55512,0.72753,0.93731,0.95752,0.91772,0.93731,0.93731,0.93731,0.95752
0.12309,0.12309,0.12309,0.14583,0.095728,0.051571,0.016001,0.14583,0.093659,0.099857,0.016001,0.14119,0.89646,0.95833,0.94006,0.9595,0.94006,0.94006,0.9595,0.9595
0.11111,0.11111,0.11111,0.12309,0.12309,0.11003,0.10373,0.1614,0.12309,0.12309,0.10373,0.1317,0.51291,0.93946,0.98004,0.96054,0.96054,0.96054,0.94147,0.96054
0.1005,0.1005,0.1005,0.058621,0.10206,0.084215,0.073721,0.10206,0.10206,0.039193,0.039193,0.13333,1,0.14003,1,1,0.9802,0.9802,0.96077,0.9417
