-0.10226,0.78947,0.71485,0.83621,0.71485,0.90805,0,0.88976,0.88976,0.88976,1,1,0.88976,0.88976,0.88976,0.88976,0.88976,0.88976,0.88976,0.88976
0.33333,0.12488,0.60679,0.47032,0.82616,0.82616,0.88465,1,1,0,1,1,1,1,1,1,1,1,1,1
0.26907,0.38508,0.44507,0.62766,0.54889,0.74602,0.92157,0.96046,0.96046,0.96046,0.92019,0.96046,0,0,0,0.96046,0.96046,0.96046,0.96046,0.96046
0.05,0.25516,0.30619,0.28365,0.45833,0.45928,0.62897,0.57656,0.62897,0.76376,0.84017,0.84702,0.83858,0.87287,0.94147,0.87197,0.96978,0.90492,0,0.9375
0.12766,0.35684,0.40442,0.452,0.40442,0.73333,0,0,0.68034,0.83687,0.83687,0.84,0,0.83631,1,0.89301,0.89301,0.94663,0.94663,1
0.34915,0.38913,0.47655,0.55035,0.54824,0.56402,0.73649,0.69658,0,0.85714,0.85714,0.92815,0.90476,0.92815,0.95238,0.95238,0.90476,0.92899,0.92899,0.95238
0.11953,0.18869,0.20612,0.45505,0.44028,0.48994,0.53893,0.56607,0.62281,0.68482,0.66885,0.64994,0.68482,0.72696,0.89104,0.93386,0.93386,0.89104,0.8896,0.88991
0.26133,0.27783,0.36742,0.56383,0.61546,0,0.65649,0.62883,0.74856,0.77195,0.72083,0.61237,0.87472,0.83596,0.87472,0.89872,0.89872,0.95883,0.93859,0.91678
0.18091,0.2356,0.45866,0.40009,0.5578,0.62312,0.62312,0.62312,0.68155,0.62312,0.67792,0.64134,0.75812,0.73714,0.7691,0.83838,0.88073,0.91919,0,0
0.16,0.16,0.28,0.48,0.5001,0.66013,0.52,0.60193,0.68887,0.76244,0.72,0.78393,0.76244,0.76244,0.78393,0.84,0.88,0.81044,0.86433,0.92296
