0.49345,-0.021953,0.12077,0.47739,0.86456,0.58203,0.73759,0.95211,0.86456,0.86456,0.51329,0.83149,0.73759,0.83149,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.86456,0.95211,0.86456
0.36171,-0.044803,0.47148,0.66165,0.7205,0.5244,0.66294,0.60678,0.71199,0.8493,0.76243,0.87158,0.68836,0.94087,0.94087,0.89209,0.94087,0.89209,0.94087,0.94087,0.94087,0.94087,0.89209,0.94087,0.94087,0.94087,0.94087,0.94087
0.20025,0.24528,0.44245,0.44197,0.70545,0.499,0.61663,0.67437,0.73533,0.67755,0.76228,0.76228,0.68026,0.74002,0.78603,0.83884,0.93556,0.90051,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556
0.20934,0.18627,0.22288,0.45733,0.49108,0.59388,0.78545,0.76808,0.82535,0.65392,0.75426,0.665,0.73558,0.71775,0.65516,0.79451,0.81629,0.8897,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743
0.098705,0.21897,0.26535,0.55174,0.38308,0.63731,0.65284,0.66018,0.65185,0.77512,0.7813,0.71682,0.65868,0.72181,0.66409,0.75471,0.72181,0.89357,0.89357,0.9174,0.87359,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174,0.9174
0.20358,0.18576,0.40199,0.42599,0.51502,0.70454,0.60609,0.60149,0.71801,0.77848,0.88046,0.86302,0.73058,0.70442,0.72056,0.76434,0.78283,0.83586,0.89504,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641
0.19288,0.29685,0.40466,0.47288,0.62205,0.54768,0.7316,0.63305,0.63911,0.80674,0.79831,0.82433,0.75937,0.73775,0.8045,0.77214,0.7881,0.82137,0.91393,0.91393,0.91393,0.88022,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393
0.13041,0.039017,0.15465,0.41691,0.51974,0.43774,0.58138,0.62319,0.665,0.69366,0.77892,0.83065,0.8689,0.80623,0.77152,0.77846,0.84757,0.82733,0.8831,0.89724,0.89612,0.90161,0.90161,0.90161,0.90161,0.90161,0.90161,0.90161
0.19142,0.30112,0.29553,0.32546,0.48498,0.54401,0.64111,0.52632,0.66899,0.72231,0.70287,0.80891,0.79412,0.82486,0.86864,0.79874,0.74405,0.86095,0.87842,0.89632,0.89632,0.89632,0.89632,0.89632,0.89632,0.89632,0.89632,0.89632
0.16232,0.3707,0.28733,0.34715,0.35346,0.41093,0.54087,0.54794,0.56539,0.64438,0.66191,0.61655,0.74282,0.81602,0.78098,0.80237,0.81697,0.83355,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516,0.88516
