0,0,0,0,0.65561,0,0,0,0,0.59349,0,0,0,0.68825
0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,0.76657,0,0,0,0,0.88976,0,0,0,0.45705
0,0,0,0,-0.040346,0,0,0,0,-0.084717,0,0,0,-0.072148
0,0,0,0,NaN,0,0,0,0,0.76657,0,0,0,NaN
0,0,0,0,0.59307,0,0,0,0,0.44949,0,0,0,0.65358
0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,0.69609,0,0,0,0,0.46809,0,0,0,0.50909
0,0,0,0,NaN,0,0,0,0,0.69609,0,0,0,NaN
0,0,0,0,0.64101,0,0,0,0,0.56177,0,0,0,0.59319
0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,0.12703,0,0,0,0,-0.10605,0,0,0,0.050672
0,0,0,0,NaN,0,0,0,0,0.74402,0,0,0,NaN
0,0,0,0,0.59638,0,0,0,0,0.43404,0,0,0,0.73086
0,0,0,0,0.48445,0,0,0,0,0.32065,0,0,0,0.4375
0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,0.10522,0,0,0,0,-0.11898,0,0,0,0.036064
0,0,0,0,0.45426,0,0,0,0,0.52904,0,0,0,0.67123
0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,0.42857,0,0,0,0,0.49237,0,0,0,0.66667
0,0,0,0,NaN,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,0.40635,0,0,0,0,0.55863,0,0,0,0.72588
0,0,0,0,-0.080654,0,0,0,0,-0.031472,0,0,0,0.066878
0,0,0,0,-0.08882,0,0,0,0,-0.11719,0,0,0,-0.11719
0,0,0,0,-0.084717,0,0,0,0,-0.11613,0,0,0,-0.12309
0,0,0,0,-0.088682,0,0,0,0,-0.07027,0,0,0,-0.12885
0,0,0,0,-0.092563,0,0,0,0,-0.049738,0,0,0,-0.038426
0,0,0,0,0.090294,0,0,0,0,-0.0080711,0,0,0,0.10427
0,0,0,0,0.050111,0,0,0,0,0.059745,0,0,0,0.0067152
0,0,0,0,0.043473,0,0,0,0,0.062536,0,0,0,0.043721
0,0,0,0,0.10083,0,0,0,0,0.036007,0,0,0,-0.012816
0,0,0,0,0.092308,0,0,0,0,0.010708,0,0,0,-0.021964
0,0,0,0,0.076501,0,0,0,0,-0.13503,0,0,0,0.0042454
0,0,0,0,0.043522,0,0,0,0,-0.14484,0,0,0,-0.0055657
0,0,0,0,-0.016354,0,0,0,0,-0.07051,0,0,0,0.053416
0,0,0,0,0.18248,0,0,0,0,-0.069951,0,0,0,0.071364
0,0,0,0,0.16922,0,0,0,0,-0.085838,0,0,0,0.12017
0,0,0,0,-0.031381,0,0,0,0,-0.040352,0,0,0,0.089356
0,0,0,0,0.16305,0,0,0,0,-0.09355,0,0,0,0.10982
0,0,0,0,0.10002,0,0,0,0,0.049899,0,0,0,-0.06029
