0,0,0,0,1,0,0,0,0,1,0,0,0,0.83621
0,0,0,0,-0.062941,0,0,0,0,-0.046829,0,0,0,NaN
0,0,0,0,1,0,0,0,0,1,0,0,0,0.40884
0,0,0,0,-0.062941,0,0,0,0,-0.076472,0,0,0,-0.084717
0,0,0,0,NaN,0,0,0,0,1,0,0,0,NaN
0,0,0,0,0,0,0,0,0,1,0,0,0,0.68417
0,0,0,0,-0.044431,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,-0.057961,0,0,0,0,-0.051571,0,0,0,NaN
0,0,0,0,1,0,0,0,0,1,0,0,0,0.14077
0,0,0,0,NaN,0,0,0,0,1,0,0,0,NaN
0,0,0,0,1,0,0,0,0,1,0,0,0,0.59319
0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN
0,0,0,0,-0.075269,0,0,0,0,-0.056002,0,0,0,NaN
0,0,0,0,-0.062941,0,0,0,0,-0.08628,0,0,0,0.05879
0,0,0,0,NaN,0,0,0,0,1,0,0,0,NaN
0,0,0,0,1,0,0,0,0,0.93767,0,0,0,0.57512
0,0,0,0,0,0,0,0,0,0.50412,0,0,0,0.4375
0,0,0,0,0,0,0,0,0,-0.060193,0,0,0,NaN
0,0,0,0,-0.074501,0,0,0,0,-0.10367,0,0,0,-0.0043842
0,0,0,0,0,0,0,0,0,1,0,0,0,0.74863
0,0,0,0,-0.08628,0,0,0,0,-0.064194,0,0,0,NaN
0,0,0,0,1,0,0,0,0,1,0,0,0,0.76376
0,0,0,0,0,0,0,0,0,-0.068041,0,0,0,NaN
0,0,0,0,1,0,0,0,0,1,0,0,0,0.80553
0,0,0,0,0,0,0,0,0,0.13194,0,0,0,-0.074023
0,0,0,0,-0.096451,0,0,0,0,-0.066256,0,0,0,-0.14185
0,0,0,0,-0.10131,0,0,0,0,-0.077225,0,0,0,-0.14899
0,0,0,0,0,0,0,0,0,-0.087598,0,0,0,-0.07027
0,0,0,0,-0.11069,0,0,0,0,-0.018867,0,0,0,0.0033223
0,0,0,0,-0.11525,0,0,0,0,0.087439,0,0,0,0.017236
0,0,0,0,-0.14548,0,0,0,0,0.07462,0,0,0,0.090655
0,0,0,0,-0.15086,0,0,0,0,0.062536,0,0,0,0.11536
0,0,0,0,0,0,0,0,0,0.067283,0,0,0,0.0016638
0,0,0,0,-0.15231,0,0,0,0,0.040172,0,0,0,-0.021964
0,0,0,0,0,0,0,0,0,-0.18427,0,0,0,-0.11375
0,0,0,0,0.026743,0,0,0,0,-0.13937,0,0,0,-0.060321
0,0,0,0,0,0,0,0,0,-0.09505,0,0,0,-0.057566
0,0,0,0,0,0,0,0,0,-0.12538,0,0,0,0.1219
0,0,0,0,-0.085126,0,0,0,0,0.022628,0,0,0,0.099834
0,0,0,0,0.083064,0,0,0,0,0.045596,0,0,0,0.035202
0,0,0,0,0,0,0,0,0,-0.073269,0,0,0,0.089356
0,0,0,0,0.26569,0,0,0,0,-0.12729,0,0,0,0.037355
