0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.43809,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.6227
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.69609,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.36633,0,0,0,0,0,0,0,0,0
0,0,0,0,0.74402,0,0,0,0,0,0,0,0,0.74402
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.69222
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.69222,0,0,0,0,0,0,0,0,0
0,0,0,0,0.55921,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.61237,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.55277
0,0,0,0,0.55277,0,0,0,0,0,0,0,0,0
0,0,0,0,0.52806,0,0,0,0,0,0,0,0,0.65358
0,0,0,0,0.62618,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.67997
0,0,0,0,0,0,0,0,0,0,0,0,0,0.74863
0,0,0,0,0.48591,0,0,0,0,0,0,0,0,0.65309
0,0,0,0,0.57888,0,0,0,0,0,0,0,0,0.72058
0,0,0,0,0.50692,0,0,0,0,0,0,0,0,0.65158
0,0,0,0,0.58557,0,0,0,0,0,0,0,0,0
0,0,0,0,0.56647,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.45883,0,0,0,0,0,0,0,0,0.66667
0,0,0,0,0.45044,0,0,0,0,0,0,0,0,0.66667
0,0,0,0,0.43994,0,0,0,0,0,0,0,0,0.67519
0,0,0,0,0.46442,0,0,0,0,0,0,0,0,0.71834
0,0,0,0,0.42857,0,0,0,0,0,0,0,0,0
0,0,0,0,0.44444,0,0,0,0,0,0,0,0,0.68744
