0.11393,0.37829,0.83852,0.35385,0.51219,0.62131,0.56506,0.86456,0.69456,0.86456,0.94375,0.79616,0.86456,0.65528,0.79616,0.69456,0.79616,0.74073,0.69456,0.69456,0.79616,0.74073,0.74073,0.74073,0.79616,0.74073,0.79616,0.79616
0.144,0.43347,0.276,0.25684,0.74658,0.7021,0.62805,0.8493,0.69499,0.81133,0.757,0.69299,0.89209,0.7197,0.74952,0.77731,0.77731,0.77731,0.81133,0.7186,0.81133,0.8493,0.81133,0.74658,0.81133,0.76411,0.77731,0.77731
0.14237,0.29308,0.41069,0.417,0.6243,0.55912,0.60716,0.67252,0.64047,0.75481,0.73028,0.76228,0.71231,0.69106,0.81148,0.74351,0.75481,0.72278,0.74553,0.75481,0.76228,0.83372,0.86841,0.83884,0.81148,0.82489,0.72136,0.72626
0.20705,0.41347,0.53715,0.40212,0.54976,0.4966,0.59452,0.61069,0.64185,0.73846,0.7126,0.79451,0.73575,0.69169,0.79068,0.71971,0.73298,0.81629,0.72078,0.79808,0.7055,0.62129,0.65169,0.72647,0.73565,0.79451,0.81629,0.78467
0.27093,0.22911,0.39278,0.46335,0.40733,0.48745,0.47388,0.59185,0.5473,0.60622,0.65928,0.62097,0.72754,0.74188,0.76911,0.74481,0.73437,0.72782,0.70137,0.72351,0.79534,0.82199,0.74649,0.80061,0.80907,0.80907,0.74502,0.74649
0.085617,0.34645,0.27465,0.33627,0.64958,0.46184,0.4929,0.49013,0.66121,0.52405,0.5563,0.76921,0.77442,0.72384,0.78636,0.65444,0.68691,0.75149,0.74042,0.68661,0.73371,0.85483,0.68148,0.77124,0.73817,0.72243,0.73312,0.76042
0.12178,0.26996,0.46025,0.48582,0.51964,0.52429,0.51823,0.53923,0.63988,0.61723,0.75402,0.65221,0.67085,0.71391,0.72989,0.71848,0.76836,0.61497,0.74802,0.72821,0.8045,0.74596,0.85014,0.81532,0.85493,0.75788,0.80726,0.71931
0.21833,0.4297,0.38779,0.36098,0.57147,0.42001,0.52019,0.49884,0.64119,0.47389,0.64489,0.67536,0.53864,0.70939,0.74688,0.80413,0.69635,0.7274,0.71144,0.82411,0.74449,0.78501,0.76329,0.70958,0.74649,0.79839,0.78141,0.76556
0.17237,0.35477,0.42291,0.51428,0.59442,0.39555,0.6667,0.58152,0.66866,0.61807,0.63919,0.67742,0.67059,0.75414,0.7541,0.69101,0.65476,0.6906,0.75002,0.76434,0.8509,0.7754,0.81872,0.72867,0.75483,0.72042,0.7823,0.77267
0.15154,0.33727,0.34822,0.39701,0.3715,0.3597,0.54431,0.49893,0.63628,0.58777,0.53638,0.61922,0.68219,0.6377,0.69079,0.74876,0.79348,0.75083,0.65935,0.72244,0.70905,0.79631,0.7649,0.74728,0.82667,0.80708,0.78727,0.78891
