0.38247,0.4557,0.68985,0.68985,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.86456,0.86456,0.95211,0.95211,0.86456,0.95211
0.1113,0.17216,0.15345,0.09962,0.78694,0.72105,0.78533,0.89209,0.89209,0.94087,0.89209,0.89209,0.89209,0.89209,0.94087,0.89209,0.89209,0.89209,0.89209,0.89209
0.032873,0.10634,0.29014,0.60457,0.61096,0.62568,0.83516,0.83884,0.75181,0.77964,0.86841,0.83884,0.86841,0.86841,0.83884,0.83884,0.83884,0.86841,0.90051,0.86841
0.14452,0.32516,0.16644,0.40657,0.6004,0.54426,0.70669,0.74309,0.71219,0.71121,0.74309,0.77387,0.79451,0.77387,0.77069,0.79451,0.79451,0.83931,0.81629,0.79451
0.20126,-0.054242,0.29611,0.3368,0.52011,0.52389,0.66193,0.67464,0.6954,0.72787,0.76911,0.75027,0.72838,0.7349,0.77974,0.77974,0.79021,0.80907,0.87092,0.82876
0.20468,0.25708,0.16567,0.35987,0.54133,0.56718,0.67769,0.62386,0.66773,0.77542,0.7635,0.77961,0.78283,0.75034,0.79714,0.80764,0.81756,0.81756,0.85483,0.76655
0.2524,0.17575,0.20773,0.30015,0.46728,0.54653,0.72237,0.64549,0.64513,0.76624,0.78269,0.70181,0.74965,0.79062,0.71259,0.78323,0.82137,0.81273,0.85603,0.80963
0.21061,0.16736,0.1639,0.4096,0.32675,0.50201,0.55934,0.59658,0.62217,0.69239,0.71784,0.70383,0.7586,0.76733,0.77699,0.79877,0.82817,0.82231,0.84669,0.83633
0.34151,0.18868,0.18276,0.32504,0.3829,0.42717,0.55009,0.54988,0.56553,0.70864,0.75524,0.76016,0.77438,0.78124,0.83659,0.74613,0.84385,0.79998,0.81598,0.82492
0.017849,0.26549,0.31513,0.47378,0.2596,0.42111,0.44185,0.5725,0.70054,0.65285,0.72319,0.73275,0.74889,0.71362,0.81306,0.7839,0.82118,0.8425,0.80568,0.77135
