-0.023057,0.42146,-0.032774,0.78947,0.36842,0.88976,0.88976,1,0.88976,1,1,1,0.88976,1,1,1,1,1,1,1
-0.033501,-0.033501,0.19048,0.13678,0.12812,0.10206,0.12812,0.82698,0.66667,0.73508,1,1,0.88889,1,1,1,1,1,1,1
-0.04222,-0.04222,0.14003,0.090294,0.057166,0.032125,0.27578,0.47619,-0.020646,0.60784,0.47619,0.92157,0.76471,0.88614,1,1,1,1,1,1
-0.050252,-0.050252,0.10714,0.058621,1.2735e-17,1.2735e-17,-0.021054,-0.039193,-0.055291,0.083333,0.77746,0.65001,0.875,1,0.90492,0.84119,1,1,1,1
-0.058026,-0.058026,0.033845,0.11785,0.11785,0.079472,0.048622,0.022628,1.0396e-16,0.092261,0.61737,0.45273,0.73333,0.94667,0.94667,0.91925,0.94667,1,1,1
-0.065795,-0.065795,0.012792,0.089087,0.050063,0.050063,-0.0085526,-0.0085526,-0.0085526,0.022875,0.04882,0.31613,0.70957,0.83197,0.80952,0.90476,1,0.97669,1,1
-0.07375,0.044926,0.044926,0.064194,0.064194,0.024049,-0.0088282,-0.036977,-0.036977,-0.010989,0.010051,0.10275,0.080064,0.77806,0.71256,0.86723,1,0.97812,1,1
0.12309,0.12309,0.17496,0.095728,0.093659,0.093659,0.060193,0.016001,0.099857,0.099857,0.10438,0.1715,0.14119,0.20412,0.23053,0.45418,0.89559,0.97929,1,1
0.11111,0.11111,0.15793,0.12309,0.1614,0.11003,0.1614,0.11003,0.13696,0.10373,0.16083,0.12575,0.18295,0.20101,0.22454,0.26692,0.85848,0.91962,1,1
0.1005,0.1005,0.058621,0.10206,0.13765,0.084215,0.084215,0.084215,0.10483,0.073721,0.13333,0.14868,0.14003,0.17186,0.14484,0.24777,0.24242,0.96077,1,1
