0.43809,0.42146,0.6227,0.65561,0.18732,0.65561,0.88976,1,1,1,1,1,1,1,1,1,1,1,1,1
0.30151,-0.033501,0.13678,0.13678,0.12812,0.51605,0.12812,0.7105,0.59403,0.84162,1,1,0.84162,1,1,1,1,1,1,1
-0.04222,-0.04222,0.34007,0.41864,0.48591,0.41762,0.27578,0.47619,0.31477,0.71833,0.45098,0.96046,0.76471,0.92157,1,0.96253,1,1,1,1
-0.050252,-0.050252,0.28571,0.058621,0.34412,0.22942,0.40002,0.45072,0.58977,0.33138,0.84119,0.65001,0.875,1,0.96864,0.9084,0.96978,1,1,1
0.17408,-0.058026,0.3046,0.2357,0.35355,0.18543,0.34035,0.42563,0.17025,0.60892,0.64112,0.57333,0.54074,0.89333,0.94667,0.92137,1,0.97402,1,1
-0.065795,-0.065795,0.21822,0.089087,0.25031,0.35044,0.41908,0.41908,0.33355,0.48038,0.53702,0.31613,0.70957,0.66667,0.83197,0.95238,1,0.97669,1,1
-0.07375,0.044926,0.19468,0.064194,0.31264,0.31264,0.25602,0.37388,0.40186,0.40186,0.50324,0.59476,0.59476,0.75682,0.62405,0.91209,1,0.97812,1,1
-0.082061,0.12309,0.17496,0.095728,0.28098,0.28098,0.28592,0.33601,0.38516,0.38516,0.43057,0.5145,0.5145,0.61237,0.65044,0.83267,0.91678,0.93744,1,1
0.11111,0.11111,0.15793,0.12309,0.1614,0.11003,0.25363,0.19467,0.34768,0.32601,0.40825,0.50033,0.4825,0.55277,0.57,0.63828,0.90005,0.93946,1,1
0.1005,0.1005,0.058621,0.20412,0.22942,0.16843,0.22942,0.19597,0.31449,0.29488,0.33333,0.32709,0.42008,0.51558,0.51558,0.60816,0.40129,0.9417,0.9802,1
