0.59729,0.45455,0.61292,0.79616,0.66917,0.69456,0.62131,0.80343,0.69456,0.86456,0.95211,0.79616,0.95211,0.65528,0.79616,0.69456,0.79616,0.74073,0.69456,0.69456,0.79616,0.74073,0.74073,0.74073,0.79616,0.74073,0.79616,0.79616
-0.044803,0.36495,0.44666,0.63186,0.8493,0.7021,0.57394,0.81133,0.77731,0.74658,0.81133,0.7186,0.8282,0.78778,0.74952,0.77731,0.81133,0.76411,0.75189,0.7186,0.81133,0.8493,0.81133,0.74658,0.81133,0.76411,0.77731,0.77731
-0.0395,0.33369,0.54107,0.53961,0.67287,0.50143,0.65817,0.70836,0.67842,0.77141,0.83884,0.73028,0.6227,0.6168,0.78603,0.74351,0.75345,0.70842,0.69783,0.71551,0.76228,0.83372,0.86841,0.83884,0.81148,0.82489,0.72136,0.72626
-0.046102,0.35251,0.4538,0.49835,0.51803,0.49517,0.54703,0.60168,0.64627,0.76749,0.7126,0.79451,0.64489,0.73558,0.76741,0.71971,0.71234,0.79451,0.66162,0.69,0.7055,0.62129,0.65169,0.72647,0.73565,0.79451,0.81629,0.78467
-0.053233,0.020445,0.26416,0.39014,0.47486,0.54131,0.57113,0.66,0.54433,0.65528,0.66195,0.63777,0.74472,0.68759,0.75742,0.74853,0.71307,0.74365,0.60901,0.72351,0.79534,0.82199,0.74649,0.80061,0.80907,0.80907,0.74502,0.74649
-0.060295,0.091208,0.0026483,0.39022,0.54714,0.50628,0.52419,0.53134,0.66342,0.56157,0.61095,0.74579,0.79349,0.72674,0.78636,0.65444,0.67922,0.76838,0.76964,0.69642,0.73371,0.85483,0.68148,0.77124,0.73817,0.72243,0.73312,0.76042
-0.067402,-0.036052,0.25355,0.49672,0.41042,0.49145,0.57563,0.63049,0.70362,0.61949,0.79778,0.61385,0.63519,0.69384,0.76756,0.6732,0.73713,0.61225,0.73569,0.66747,0.8045,0.74596,0.85014,0.81532,0.85493,0.75788,0.80726,0.71931
-0.0051492,-0.16889,0.083051,0.28131,0.54845,0.40677,0.52455,0.5438,0.55245,0.55625,0.63984,0.74317,0.48433,0.71204,0.74467,0.72418,0.69635,0.75594,0.76251,0.79095,0.74449,0.78501,0.76329,0.70958,0.74649,0.79839,0.78141,0.76556
0.083942,0.09623,0.023288,0.32623,0.38538,0.24707,0.47235,0.60303,0.66891,0.57457,0.63049,0.69224,0.69468,0.78085,0.74171,0.60439,0.66303,0.73205,0.75002,0.68487,0.8509,0.7754,0.81872,0.72867,0.75483,0.72042,0.7823,0.77267
0.075956,0.10154,0.11841,0.2042,0.20064,0.20306,0.52104,0.5262,0.52935,0.51056,0.63645,0.62055,0.75321,0.66264,0.66276,0.75519,0.71685,0.78711,0.71563,0.79766,0.70905,0.79631,0.7649,0.74728,0.82667,0.80708,0.78727,0.78891
