1562,0,232,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,123,19,0,49,2425,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,44,0,0,1,0,13,7,0,0,0,18,0,34,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,144,24,214,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,546,0,13
12,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,458,3,0,3,2173,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,116,0,0,1,0,5,21,0,0,0,22,0,25,0,0,382,0,0,0,0,274,2,0,2,0,0,2,0,0,0,1,434,2,64,0,5,0,0,0,0,0,0,0,0,4,0,0,0,57,0,0,0,0,0,0,0,1,0,322,0,23
0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,334,48,0,4,568,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,125,0,0,2,0,21,2,0,0,0,8,0,1,0,0,164,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,136,0,8,0,7,0,0,0,0,2,0,0,0,0,0,2,0,58,0,0,0,0,0,0,0,2,1,254,0,73
0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,18,0,0,482,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,147,0,0,2,0,11,2,0,0,0,22,0,1,0,0,59,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,87,0,27,1,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,8,0,24,0,31
48,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,8,0,6,1330,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,66,0,0,4,0,8,24,0,1,0,54,0,22,0,0,149,0,0,0,0,5,3,0,0,1,0,0,5,0,0,0,58,1,68,0,5,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,1,0,0,0,0,0,0,105,0,76
4766,0,1036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,165,61,0,540,1543,0,1,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,67,1,0,0,0,349,190,0,4,0,51,0,31,0,0,24,0,4,0,1,21,6,0,0,1,1,0,0,0,0,0,54,10,114,0,33,0,0,0,0,0,0,0,0,0,0,1,0,12,0,4,0,0,0,0,0,0,1,567,0,43
22,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,9,0,11,1845,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,63,0,0,3,0,8,7,0,0,0,8,0,2,0,0,57,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,0,189,0,10,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,50,0,32
179,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,14,0,7,1237,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,43,0,0,0,0,34,2,0,0,0,67,0,2,0,0,68,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,63,0,2
3619,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,52,0,152,441,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,14,0,200,94,0,0,0,64,0,84,0,0,3,0,2,0,0,2,1,0,0,2,0,0,1,0,0,0,21,5,159,0,8,0,0,0,1,0,0,1,0,0,0,0,0,6,0,3,0,0,0,0,0,4,0,459,0,1
205,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,24,0,16,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,2,0,0,0,45,0,28,0,0,85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,36,0,84,0,2,0,0,0,0,3,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,35,0,0
7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,179,6,0,25,1558,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,37,0,0,5,0,118,7,0,0,0,67,0,2,0,0,84,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,103,0,82,0,1,0,0,0,0,4,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,44,0,0
0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,97,1,0,16,451,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,30,0,0,1,0,15,1,0,0,0,45,0,5,0,0,60,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,64,0,34,0,1,0,0,0,0,16,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,1,0,6,0,0
281,0,757,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,10,0,89,76,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,14,0,0,5,0,4991,401,0,0,0,1,0,34,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,2,3,0,0,21,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,8,0,9,0,1382,0,4
504,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,87,22,0,58,2933,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,34,0,0,5,0,14,2,0,0,0,59,0,5,0,0,16,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,55,0,87,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,126,0,0
98,0,234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,9,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,2281,136,0,0,0,2,0,20,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,4,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1085,0,3
10,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103,2,0,11,947,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,12,0,0,0,0,26,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,47,0,110,0,50,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,12,0,1
9,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,0,3,2414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,22,1,0,0,0,72,0,2,0,0,84,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,27,0,92,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,26,0,3
64,0,413,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,22,0,35,258,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,5,0,0,11,3,4443,179,0,0,0,8,0,25,0,0,2,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,7,2,0,0,176,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,1784,0,3
517,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,77,31,0,102,3061,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,1,0,2,0,33,1,0,0,0,99,0,4,0,0,4,0,0,0,0,3,7,0,0,0,0,0,0,1,0,1,43,0,7,0,24,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,0,49,2,1
1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,224,5,0,9,1109,3,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,7,2,2,0,0,90,0,98,0,0,80,2,0,0,0,20,33,0,0,0,0,0,5,0,0,0,62,0,81,2,26,0,0,0,0,4,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,10,0,4,0,0
310,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,203,1334,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,135,0,0,14,0,37,2,0,0,0,11,0,4,0,0,3,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,35,0,3,1,4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,35,0,7
3,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,269,8,0,5,330,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,8,0,12,2,0,0,0,31,0,19,0,0,117,1,0,0,0,5,9,0,0,0,0,0,1,0,0,0,70,0,27,4,1,0,0,0,0,8,0,3,1,0,0,0,0,16,0,0,0,0,0,2,0,0,0,11,0,9
0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,253,10,0,15,473,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,44,0,0,10,0,10,8,0,0,0,94,0,6,0,0,54,0,0,0,0,10,90,0,0,0,0,0,3,0,0,0,119,0,60,1,12,0,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,1,0,6,0,0
0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,375,15,0,5,583,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,26,0,0,7,0,12,18,0,0,0,179,0,6,0,0,81,0,0,0,0,8,9,0,0,0,0,0,6,0,0,0,151,0,29,0,6,0,0,0,1,6,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0
2,0,206,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,155,42,0,19,1085,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,37,0,0,8,0,27,2,0,0,0,169,0,7,0,0,19,0,0,0,0,12,17,0,0,0,0,0,2,1,0,0,99,0,21,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,11,0,23
0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,245,22,0,34,558,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,7,2,0,0,0,142,0,3,0,0,32,0,0,0,0,28,2,0,0,0,0,0,6,1,0,1,69,0,189,0,17,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,10,0,79
50,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,51,0,22,1067,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,128,1,0,12,0,8,10,0,0,0,43,0,0,0,0,45,0,0,0,0,12,1,0,0,0,0,0,0,1,0,0,42,0,107,0,5,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,1,0,0,0,18,0,42
84,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223,45,0,11,3767,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,42,1,0,1,0,70,6,0,0,0,118,0,1,0,0,50,0,0,0,0,9,0,0,0,1,0,0,2,0,0,0,53,1,253,0,8,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,3,0,33,0,13
20,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,44,0,6,998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,22,0,37,2,0,0,0,46,0,0,0,0,71,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,47,0,122,0,13,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,9,4,25
30,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,192,23,0,6,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,15,3,0,1,0,43,0,5,0,0,67,0,0,0,0,5,0,1,0,0,0,0,2,1,0,0,36,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,5,0,4
747,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,36,0,46,6321,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,117,38,0,1,0,55,0,4,0,0,48,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,59,0,318,0,8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,73,0,5
286,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,31,0,32,4092,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,1,0,68,13,0,0,0,53,0,6,0,0,52,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,77,0,207,0,2,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,46,0,4
996,0,430,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,49,2,0,225,58,0,44,4540,1,6,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,48,0,0,0,0,165,35,0,1,0,115,0,8,0,0,24,0,0,0,0,3,2,1,0,1,0,0,3,0,0,1,76,2,252,2,48,1,0,0,0,0,1,0,1,4,0,3,0,35,0,1,0,0,1,0,0,0,0,274,0,7
302,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,29,0,27,2779,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,38,9,0,0,0,27,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,172,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,22,0,0
396,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,64,6,0,31,2869,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,44,5,0,0,0,3,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,138,0,6,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,49,0,0
609,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,147,3,0,27,5338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0,92,9,0,0,0,13,0,3,0,0,11,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,112,3,235,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,52,0,3
190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,67,0,0,6,5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,163,4,0,0,0,2,0,7,0,0,26,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,307,0,117,0,3,1,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,63,0,24
959,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,76,8,0,21,8699,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,14,7,0,0,0,36,0,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,48,6,829,6,9,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,87,0,0
2577,0,1039,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,7,28,0,28,76,0,0,0,0,0,14,0,0,0,0,16,0,0,0,1,1,0,26,0,0,1,0,423,319,0,0,0,36,0,64,0,0,1,0,4,6,0,0,0,0,0,0,0,0,3,0,0,0,64,7,11,2,15,2,0,0,0,0,0,0,0,7,8,0,0,29,0,0,1,0,0,2,0,27,0,1622,0,8
954,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,81,4,0,13,15548,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,18,4,0,0,0,44,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,158,6,866,4,13,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,114,0,0
482,0,394,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,145,2,0,0,13,0,4,49,0,0,0,0,0,9,0,0,0,0,9,0,1,1,0,0,0,2,0,0,5,0,164,176,0,0,0,173,0,52,0,1,0,1,7,0,0,0,4,0,0,0,0,0,18,1,6,1,419,7,74,18,286,0,0,0,0,1,0,0,0,1,2,0,0,11,0,0,0,0,0,1,0,599,0,783,0,6
27,0,112,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,77,4,0,5,6227,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,12,3,0,0,0,25,0,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,19,0,1028,3,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,11,0,0
131,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,78,53,0,42,469,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,261,0,0,8,0,24,6,0,0,0,44,0,16,0,0,7,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,29,7,21,2,42,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0,1,0,0,0,0,15,0,3
279,0,285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,11,0,0,79,22,0,2,632,0,0,0,0,0,5,0,0,0,0,1,0,0,4,0,0,0,43,0,0,2,0,55,64,1,1,0,103,0,30,0,0,25,0,4,0,0,1,1,0,0,4,0,0,9,0,0,0,61,0,42,3,98,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,66,4,316,0,13
2,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,167,37,0,6,2492,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,74,0,0,5,0,1,12,0,0,0,86,0,47,0,0,62,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,48,0,87,0,18,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,4,0,8,0,7
493,0,411,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,0,0,65,13,0,168,2597,0,1,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,9,1,0,0,0,341,46,0,3,0,62,0,56,0,0,14,0,0,0,0,6,5,0,0,0,0,0,69,0,2,0,73,0,160,5,64,0,0,0,0,2,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,24,0,85,0,28
1110,0,657,1,0,0,0,0,0,0,0,0,38,0,6,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,30,1,0,5,11,0,2,24,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,1,0,12,0,0,3,0,324,330,0,0,0,420,0,95,0,0,0,0,16,4,0,11,18,0,1,5,0,0,121,0,0,0,131,4,7,2,159,0,0,0,0,2,2,0,0,1,1,0,0,8,0,2,0,1,0,5,0,45,0,1841,0,10
0,0,47,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,184,2,0,7,11017,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,2,20,0,0,0,49,0,27,0,0,132,0,0,0,0,1,4,0,0,0,0,0,6,0,0,0,13,0,78,0,41,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,15,0,1
3192,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,121,30,0,266,3378,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,15,1,0,2,0,275,81,0,0,0,113,0,93,0,0,30,0,0,0,0,0,3,0,0,2,0,0,7,0,0,0,73,6,587,0,7,0,0,0,0,0,31,0,0,1,1,0,1,10,0,0,0,0,0,0,0,0,0,146,0,0
