0.21699,0.13901,0.13326,0.1016,0.17066,0.35916,0.37833,0.30865,0.3684,0.18507,0.25986,0.28021,0.19275,0.451,0.45063,0.46621,0.42922,0.54137,0.51996,0.48264
-0.0045478,0.3433,0.1639,0.060616,0.1125,0.040363,0.45853,0.64755,0.52943,0.59054,0.48517,0.50654,0.10456,0.48001,0.48831,0.5291,0.57384,0.64755,0.58754,0.57384
0.027394,0.10789,0.24967,0.33796,0.46525,0.36689,0.4691,0.47397,0.43395,0.46911,0.61495,0.6181,0.50551,0.61495,0.6272,0.64623,0.57309,0.65059,0.68943,0.50001
-0.10412,0.27058,0.35581,0.25334,0.37874,0.33097,0.53933,0.46286,0.59856,0.64773,0.59012,0.58054,0.6249,0.53612,0.66211,0.61611,0.63815,0.68436,0.65469,0.70177
0.1088,0.2656,0.47148,0.28317,0.24203,0.47039,0.45484,0.59476,0.42711,0.56445,0.61634,0.51903,0.59115,0.64983,0.6534,0.66007,0.70045,0.67467,0.63622,0.68618
0.23701,0.31755,0.23223,0.31258,0.50847,0.41284,0.5705,0.4451,0.57262,0.4528,0.54144,0.68673,0.75149,0.65006,0.66004,0.59419,0.67356,0.69072,0.71786,0.7039
0.074357,0.38416,0.39713,0.40096,0.4413,0.43986,0.48107,0.58812,0.6023,0.56331,0.71258,0.58511,0.58492,0.67435,0.66165,0.71804,0.66014,0.58495,0.67966,0.66601
0.024054,0.36978,0.36173,0.36501,0.55589,0.42798,0.54153,0.50565,0.55281,0.50926,0.49416,0.75373,0.53881,0.64854,0.72146,0.7114,0.66628,0.6854,0.71931,0.73917
0.20653,0.34469,0.30305,0.44181,0.53223,0.29592,0.55243,0.47668,0.6134,0.59909,0.60082,0.64738,0.59686,0.72059,0.72939,0.71827,0.59625,0.63788,0.68748,0.65551
-0.09929,0.36261,0.33249,0.37369,0.43384,0.27978,0.51428,0.55351,0.66035,0.58826,0.47673,0.70445,0.72382,0.57317,0.69471,0.6761,0.70075,0.72386,0.66118,0.78582
