0.3192
0.40249
0.26252
0.4217
0.28284
0.31845
0.28239
0.27104
0.42426
0.36126
0.24721
0.31114
0.33209
0.40202
0.25935
0.17114
0.27966
0.29616
0.077376
0.26566
0.42608
0.39186
0.099658
0.2504
0.11845
0.25323
0.22866
0.026611
0.28212
0.22342
0.24623
0.3344
0.3175
0.28344
0.26616
0.26788
0.27841
0.23134
0.2952
0.23417
0.19401
0.20542
0.21121
0.31604
0.32873
0.32135
0.20628
0.22658
0.10605
0.1639
0.064133
0.19856
0.17435
0.1217
0.2086
0.099006
0.04879
0.22607
0.17007
0.14643
0.32844
0.2908
0.24995
0.27586
0.29417
0.067015
0.2539
0.2258
0.27719
0.35479
0.42229
0.12793
0.054612
0.40348
0.36928
0.24734
0.043963
0.30253
0.30757
0.11731
0.33968
0.2924
0.046749
0.35224
0.30878
0.17964
0.34488
0.25083
0.064779
0.34077
0.1333
0.098088
0.20706
0.15097
0.12278
0.33621
0.081614
0.2674
0.24971
0.28246
0.11888
0.30119
0.2546
0.26885
0.16003
0.1187
0.31499
0.3408
0.067415
0.41552
0.072747
0.049304
0.37234
0.23774
0.070837
0.27321
0.3023
0.24147
0.18592
0.073508
0.17487
0.12734
0.22993
0.057757
0.16326
0.18709
0.10153
0.070179
0.26375
0.23909
0.23341
0.287
0.34688
0.079558
0.23137
0.25933
