59.633
275.52
24.866
555.95
113.2
170.75
185.21
415.3
447.59
191.84
2590.9
1066.4
-0.33304
955.14
1757
530.15
205.27
3049.9
239.28
177.73
130.39
826.09
108.05
65.677
131.09
74.534
190.57
618.52
382.34
66.471
476.07
126.57
92.893
1359.7
219.12
53.344
70.32
0.51547
85.931
343.63
9526.2
48.813
182.26
179.9
329.26
107.53
332.17
256.94
10.973
92.78
