7,4,0,0,12,127,0,0,0,37,0,0,1,0,22,0,7,0,0,0,0,4,33,41,0,0,0,0,0,0,5,0,0,0,0,0,23,0,120,33,0,0,41,0,171,0,0,31,0,23,0,0,0,0,0,0,0,0,0,0,0,120,61,4,0,176,6,0,252,0,0,0,0,0,0,0,0,0,0,0,48,0,0,229,144,33,0,0,0,16,0,0,10,69,0,30,0,0,0,133
8,0,0,0,0,0,0,808,0,25,0,0,29,4,28,0,16,0,0,0,4,69,26,0,182,0,202,0,41,0,0,0,47,0,22,0,173,0,104,0,0,0,20,0,10,12,0,0,0,31,0,0,0,0,8,0,173,0,0,0,0,40,105,67,24,130,10,16,13,0,0,0,0,0,0,0,0,59,48,0,0,25,0,7,18,15,0,0,0,543,0,21,2,69,0,70,0,13,0,9
3,0,0,0,56,8,0,0,0,4,16,0,4,0,9,0,22,0,51,31,0,0,30,0,0,0,0,20,1,0,0,0,0,0,0,0,10,0,5,0,0,0,4,61,104,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,32,67,28,0,0,22,0,402,0,32,5,187,0,0,0,0,0,0,125,3,0,0,11,29,10,0,0,0,120,0,3,0,22,0,4,0,0,0,0
0,284,0,0,238,7,0,0,0,71,0,0,117,85,506,0,55,0,0,661,0,101,17,0,0,0,594,0,74,0,0,0,380,0,0,0,1095,0,65,0,0,0,308,157,44,274,110,0,0,448,0,0,0,0,667,0,0,0,0,263,0,145,48,19,0,0,0,143,111,0,133,0,0,0,0,0,0,16,0,35,11,0,0,44,92,22,0,0,0,416,0,0,58,360,48,43,0,209,0,127
51,406,0,0,44,770,0,0,0,3,0,1324,542,0,372,0,29,0,0,0,0,50,497,170,0,0,0,786,30,0,0,0,0,0,137,0,71,0,283,0,0,0,585,0,175,0,0,0,0,297,0,0,0,0,0,9,0,0,0,0,0,52,0,0,0,214,182,504,15,0,101,335,0,93,0,0,0,0,448,9,0,295,910,414,147,581,0,0,0,162,0,308,497,1030,0,492,0,63,422,838
0,0,0,0,0,0,0,0,0,18,0,38,132,0,17,0,66,0,0,0,0,21,55,0,11,0,0,0,215,0,107,0,0,0,0,0,102,0,11,0,471,43,111,0,4,0,13,0,0,0,0,0,0,237,0,0,79,0,0,0,14,13,36,0,0,0,120,0,58,0,0,18,2,0,0,90,0,0,4,60,0,0,0,1064,74,6,0,0,0,81,208,41,12,4,34,164,0,8,0,1938
232,208,1241,0,0,294,0,0,0,147,0,0,345,0,29,0,95,0,0,17,0,76,420,0,0,67,0,129,206,0,359,0,9,0,0,0,182,93,37,0,0,0,144,379,464,16,0,0,101,0,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,291,0,6,0,0,31,0,0,210,305,2305,1,73,134,0,0,0,110,14,489,0,0,0,2939,0,0,197,498,0,421,330,267,2295,927
0,46,0,0,0,0,377,0,0,431,0,0,156,40,223,0,57,0,0,0,0,90,23,0,0,465,0,0,124,0,259,0,0,0,0,0,26,0,210,0,0,0,46,0,22,0,63,0,0,0,0,0,0,183,11,0,0,20,0,0,0,5,0,0,58,0,91,0,105,0,287,70,165,0,0,0,0,114,1325,0,0,26,0,66,456,99,0,19,0,28,0,0,17,30,0,45,55,0,0,0
14,0,0,0,0,0,0,0,0,27,0,0,1,28,13,0,47,0,0,4,0,1,220,0,0,0,0,0,35,0,0,0,355,0,0,0,4,0,13,11,0,1,537,30,32,1,0,0,0,0,0,0,0,9,36,0,0,0,0,0,40,17,38,0,21,0,1,3,5,0,19,0,0,0,0,0,0,13,0,0,13,0,0,2,5,63,34,0,0,2,0,1,25,268,0,7,0,0,0,0
32,47,0,0,0,0,0,0,0,46,1,0,7,0,70,0,43,75,0,0,0,21,18,0,0,0,0,0,150,0,0,0,22,0,132,0,14,0,37,0,52,22,29,0,3,16,18,42,0,0,0,0,0,0,52,0,0,0,20,0,38,0,0,0,0,25,16,0,165,3,6,38,0,0,7,0,51,0,0,0,10,0,0,1,43,11,0,0,0,6,381,42,21,4,5,80,0,15,20,37
0,0,0,0,0,218,0,0,0,256,0,3,117,1101,523,0,494,0,0,0,0,154,500,0,0,0,0,0,319,0,0,449,1159,0,0,300,89,0,209,2013,0,0,292,0,26,0,0,227,0,0,0,0,0,0,0,0,0,0,141,0,0,199,0,415,109,0,65,433,356,0,0,0,0,0,22,243,100,3694,0,0,0,161,0,336,158,252,0,0,0,300,0,0,227,167,35,45,0,526,482,0
0,0,401,0,281,127,0,0,0,28,0,0,4176,0,456,0,537,0,0,261,180,182,890,0,0,106,0,0,291,0,0,0,0,0,0,0,454,0,81,0,348,0,271,0,624,0,0,238,76,0,0,0,0,0,0,66,0,0,0,0,0,172,0,0,0,0,279,0,2100,0,0,265,12,106,0,0,95,0,0,0,338,369,0,8,223,182,0,0,0,251,115,117,1,568,0,379,0,0,0,0
0,17,13,0,0,1,0,0,0,14,0,24,10,0,2,0,46,0,0,0,92,7,1,0,0,85,0,0,42,0,0,0,0,0,15,0,50,0,65,21,0,8,96,0,24,64,0,51,32,0,0,0,0,0,22,0,0,0,0,4,0,7,0,0,30,0,41,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,35,31,35,0,0,0,17,0,0,25,6,0,88,6,61,0,0
28,30,0,0,11,0,38,0,0,599,0,0,17,0,31,0,299,0,0,0,0,18,79,0,0,0,0,0,171,0,127,0,0,0,93,0,81,0,44,6,0,14,6,0,38,1,0,16,26,0,0,0,0,0,0,0,0,0,0,0,0,210,0,10,0,0,93,89,15,0,21,0,0,0,0,0,0,0,31,30,0,3,0,162,39,74,0,41,0,97,0,0,33,379,0,174,0,0,86,1347
41,0,38,15,16,35,0,0,0,4,0,0,139,0,1281,0,24,25,0,48,0,301,32,170,9,0,0,0,135,2,0,0,16,0,39,0,3,0,30,0,0,0,65,0,82,0,0,0,0,0,0,0,0,108,72,0,0,0,0,0,0,167,32,0,10,0,41,51,65,0,62,0,0,4,0,0,30,0,0,0,34,0,0,44,0,60,0,33,0,15,0,26,22,333,0,138,12,0,0,0
0,14,0,0,0,13,0,18,0,46,0,0,68,0,70,0,0,0,0,0,0,72,25,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,12,0,0,8,16,0,24,13,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,10,0,19,0,76,0,14,17,17,0,0,0,0,12,0,0,36,0,0,20,2,46,0,0,0,11,0,19,11,18,0,33,0,0,32,0
57,20,76,12,0,0,0,16,0,151,191,26,104,0,65,704,228,0,0,0,0,20,2899,0,0,0,155,0,181,0,0,0,0,0,43,0,123,0,84,0,55,50,357,118,166,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,594,94,0,0,0,0,382,0,102,0,166,119,45,236,0,0,0,0,0,0,0,0,0,201,149,80,0,0,0,428,0,0,107,149,0,72,137,239,41,0
0,0,0,0,0,0,0,0,0,1,0,0,166,0,312,31,163,0,0,50,0,120,40,0,0,0,0,0,169,0,113,0,54,0,0,0,236,0,254,0,0,0,19,0,642,137,0,81,0,0,0,0,0,0,109,0,0,393,0,0,0,104,0,337,0,0,21,0,81,0,128,0,0,0,129,0,0,0,0,0,167,0,0,34,189,787,0,0,0,9,0,806,160,9,0,122,35,0,305,0
0,285,0,0,0,0,10,0,0,30,0,62,177,5,221,0,135,0,0,0,0,102,0,0,230,0,0,0,1,0,87,0,137,0,0,0,9,0,10,0,0,58,3,157,73,0,64,118,0,0,0,0,0,215,0,56,0,68,0,0,31,13,0,0,0,0,130,0,19,64,0,0,0,0,0,14,0,0,457,48,47,46,0,38,203,4,176,0,0,93,0,0,47,43,0,90,0,0,156,0
0,15,34,0,90,0,0,0,0,102,0,2,103,0,130,0,5,0,0,0,0,14,66,0,0,0,0,0,536,0,0,0,0,0,55,0,12,0,157,0,36,0,68,14,15,0,0,66,0,102,0,0,0,0,45,0,0,0,0,0,0,86,0,0,0,0,83,0,1,0,137,196,0,0,0,0,34,0,0,119,0,31,0,124,14,23,10,168,0,74,47,33,15,5,0,15,25,0,169,2
0,0,0,0,0,0,0,0,0,23,0,0,78,35,3,0,375,1,57,0,0,313,198,0,0,0,0,0,34,0,1,0,0,0,85,0,41,0,46,0,1,0,7,0,18,0,0,0,0,9,0,0,0,24,0,0,22,0,0,0,0,312,0,0,15,56,1,0,51,0,0,34,4,0,0,0,0,0,0,0,0,0,0,14,11,29,0,0,0,21,782,6,17,56,22,11,0,37,5,0
0,0,0,0,0,0,0,0,0,14,0,0,91,0,85,0,85,0,72,16,0,58,63,43,0,0,1552,0,93,75,179,0,46,0,0,0,32,0,827,0,0,0,78,28,92,0,38,0,0,23,0,0,0,0,0,0,0,0,0,63,0,189,0,0,0,0,63,134,231,0,0,0,0,0,61,146,242,0,0,0,27,29,0,113,0,27,0,0,0,11,30,1443,111,18,0,43,0,41,0,0
0,0,0,0,0,46,0,0,0,47,87,0,12,91,46,0,170,27,0,222,0,63,252,0,0,0,0,116,401,0,0,0,230,0,0,0,26,0,177,0,0,0,122,0,19,0,134,75,0,0,0,0,0,0,26,0,40,219,13,0,11,170,44,141,0,0,23,0,62,0,0,17,234,17,0,11,238,104,92,0,0,166,0,103,460,2967,0,0,0,24,0,0,1,355,0,28,135,0,0,56
144,75,0,0,0,0,0,146,0,126,0,82,188,0,217,0,91,0,0,0,0,124,39,0,0,0,0,0,52,104,0,0,15,0,0,0,31,0,178,0,0,0,107,188,18,0,0,26,170,0,0,0,344,0,6,0,0,0,0,0,0,188,36,0,5,22,107,0,0,0,0,0,48,137,0,231,0,97,240,12,0,0,0,10,38,45,0,0,0,93,0,92,125,47,0,7,0,27,0,0
87,0,0,0,0,0,0,0,0,207,0,0,965,0,3,0,281,0,0,0,0,248,116,0,0,0,0,0,698,0,0,0,0,0,0,0,36,0,21,112,0,0,279,0,134,0,0,379,0,30,0,0,0,0,90,0,0,0,0,0,0,164,0,0,0,1345,7,0,47,0,78,0,0,0,7,0,484,63,103,104,0,0,0,369,886,24,0,0,0,15,0,0,111,112,405,65,580,0,0,0
0,0,0,0,13,117,0,0,0,2,0,1,10,0,1511,0,214,27,0,48,0,134,116,96,0,0,0,0,45,0,38,0,63,0,0,0,62,0,20,0,43,0,196,0,50,0,0,148,0,0,0,0,0,239,0,65,0,0,0,0,0,95,101,0,2,0,11,2125,334,0,0,0,0,7,0,0,0,23,0,82,19,0,0,265,12,87,0,0,0,124,0,16,204,18,0,16,41,0,0,95
0,61,0,0,66,7,0,14,0,39,0,0,186,0,24,0,38,0,0,0,0,1,14,0,1,0,0,0,120,0,7,0,0,0,70,0,1,0,29,0,68,0,16,0,38,0,0,0,0,6,0,0,0,19,0,0,0,0,5,0,0,6,0,0,0,0,18,0,261,0,0,28,0,0,0,0,0,9,0,65,1,0,0,9,16,12,0,0,0,0,0,0,9,26,31,168,0,0,0,0
0,0,0,0,0,3,0,0,0,1,3,0,85,0,71,0,3,0,0,0,0,987,40,90,0,0,0,0,18,0,0,0,7,0,26,0,23,0,4,0,6,9,100,0,79,0,17,0,0,0,0,0,79,32,0,0,25,148,0,0,0,302,0,0,0,1,5,0,73,0,0,0,0,0,0,0,0,2,7,208,0,0,0,109,219,65,0,11,0,90,0,144,0,54,112,3,0,0,0,0
905,0,4,0,0,0,0,571,0,52,0,168,422,83,26,14,34,0,0,0,0,93,56,0,80,0,0,0,36,0,0,0,0,0,0,0,11,0,5,0,118,36,58,0,78,0,0,0,0,69,0,28,0,0,0,0,0,0,116,0,0,79,54,0,0,0,55,0,149,0,0,0,0,0,30,0,54,60,102,0,151,266,0,51,38,762,0,0,0,4,0,0,10,35,0,30,0,164,29,0
0,0,0,0,0,70,0,0,0,8,10,0,493,0,146,0,519,0,0,0,0,77,183,0,0,204,0,0,163,0,0,0,188,0,536,0,341,0,43,0,417,0,12,115,20,165,352,0,0,1211,0,0,0,0,21,0,0,14,41,207,224,104,0,15,243,0,585,68,58,0,0,41,0,0,0,0,483,0,0,273,0,71,0,359,40,160,0,0,0,69,0,1204,492,19,0,367,43,0,0,53
0,0,0,0,0,4,0,0,0,0,83,37,13,0,15,0,3,0,0,122,0,181,9,0,0,0,0,0,43,0,702,0,0,0,4,0,4,0,11,0,10,4,2,0,69,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,31,0,5,37,105,0,0,23,0,0,0,13,0,0,0,0,0,36,0,11,60,13,0,0,0,1,0,19,22,9,0,61,23,36,0,199
0,0,0,0,18,0,0,0,0,19,0,35,171,21,13,0,25,23,0,0,51,16,18,0,0,0,0,0,6,0,0,0,0,0,0,0,48,0,17,17,43,0,20,0,1,0,0,0,0,0,0,0,0,0,0,47,0,0,0,53,0,33,16,42,44,0,30,73,82,0,0,55,27,0,10,0,11,117,0,10,0,64,0,3,9,42,0,0,0,9,9,0,3,25,0,4,49,42,10,0
0,0,136,0,0,1,0,0,0,492,224,0,383,104,261,0,432,0,0,152,0,60,215,314,0,0,0,414,24,51,0,0,0,0,0,335,207,0,35,0,0,0,150,68,96,0,0,0,8,0,0,0,0,0,0,0,0,312,0,1198,0,205,0,0,0,300,433,663,236,0,79,0,0,0,0,0,0,0,0,0,52,209,0,71,66,139,0,0,0,224,0,496,301,169,0,280,0,0,63,36
0,0,625,0,41,0,0,8,0,18,0,0,108,76,59,0,121,0,0,37,0,35,58,0,0,0,0,0,1688,0,0,0,0,0,0,0,11,0,41,0,0,0,44,0,87,0,0,155,0,0,0,0,0,0,33,0,0,0,0,0,7,82,0,0,82,42,74,0,87,0,0,158,5,0,0,0,0,0,0,0,7,0,0,27,11,20,0,0,10,19,0,0,105,93,0,19,0,0,0,0
39,0,0,0,3,68,0,0,0,175,0,0,25,0,348,0,21,120,0,17,0,63,34,0,0,34,0,0,10,37,0,0,4,0,0,0,116,0,52,0,0,0,29,0,10,0,0,88,35,0,0,0,0,0,16,0,0,0,0,0,0,49,0,9,0,0,21,6,42,0,0,0,0,0,0,0,0,231,0,0,0,52,0,44,26,50,0,0,0,269,0,0,2,132,0,42,0,0,0,43
100,0,0,0,0,0,0,0,0,149,0,0,107,0,55,0,160,0,0,145,0,0,1783,0,0,0,0,0,1097,0,356,0,0,0,351,0,191,0,33,0,0,23,152,6,771,0,90,0,0,0,0,0,0,0,16,179,0,0,0,0,48,3,0,0,0,29,74,0,56,0,8,0,0,77,0,128,0,0,40,120,0,0,0,24,18,185,0,0,0,19,0,0,67,51,0,218,5,0,800,148
0,0,0,0,0,0,0,0,0,27,0,0,300,0,324,2,182,0,0,0,21,115,1571,54,35,0,0,0,1,0,0,0,127,0,268,0,43,0,78,0,0,0,295,0,138,0,0,0,0,0,0,0,29,98,0,0,0,94,73,0,0,305,175,0,0,3,19,0,32,0,0,0,0,295,0,0,132,83,308,169,49,49,0,80,54,73,0,239,0,92,0,332,67,153,0,10,0,17,0,0
0,351,0,0,0,53,0,13,0,43,0,111,33,0,47,0,13,0,0,40,0,591,21,0,5,0,0,0,18,0,99,0,0,0,67,0,59,0,17,22,10,0,125,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,556,0,4,15,0,80,0,3,0,60,0,2,0,130,0,74,0,0,0,0,0,122,117,0,26,1,2,0,88,0,600,0,12,68,46,82,37,44,102,0,0
0,0,0,84,0,0,0,0,0,198,0,0,232,138,27,0,57,0,138,41,0,79,18,0,43,27,0,0,13,0,0,0,2176,0,0,0,7,0,11,0,0,0,9,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,254,0,0,0,0,21,0,2760,0,118,1,0,0,58,0,0,0,172,8,0,43,0,249,84,86,0,0,0,1417,39,0,218,25,0,10,0,0,223,0
