115.08
247.02
6095.4
515.86
531.63
826.3
207.98
70.677
418.18
35.599
471.39
793.54
584.47
644.66
832.85
147.98
439.48
352.5
779.61
95.195
175.52
673.02
18.064
267.89
288.63
789.27
49.195
444.64
197.72
393.93
382.73
95.205
207.41
894.49
128.98
319.89
185.67
3190.5
819.84
385.98
202.57
632.85
1088.1
365.73
256.16
38.054
119.64
235.67
3226.6
316.42
