0,0,0,0,0,0,0.0022472,0.021573,0,0.10719,0.041124,0,0.045618,0.0089888,0,0.001573,0.0085393,0,0.14989,0,0,0.00067416,0,0.0029213,0,0.010112,0.016404,0,0.0098876,0,0,0.0092135,0,0,0,0,0.0053933,0,0.00022472,0.057079,0.019775,0,0,0,0.035506,0,0.0074157,0.055506,0,0.020674,0,0.0031461,0.016404,0,0,0.0038202,0,0.011011,0,0.00067416,0.035056,0.021348,0,0,0,0.039551,0.025393,0,0.0024719,0,0,0,0,0,0.013483,0,0.0017978,0,0.014157,0.017978,0,0,0,0,0,0.0060674,0,0,0,0.0053933,0.031685,0.0017978,0,0,0.02809,0.063596,0,0,0,0.019551
0,0,0,0,0,0.021825,0.010169,0.0054563,0,0.0022321,0,0,0.028522,0,0,0.0039683,0.20908,0,0.19717,0,0,0,0,0.043899,0,0,0,0.030258,0,0.0076885,0,0.00074405,0,0,0.0079365,0,0.0034722,0.012649,0,0.0014881,0.0064484,0.0024802,0,0,0.0014881,0,0.0037202,0,0,0.16419,0,0.023065,0,0,0,0.017857,0,0.017857,0,0.0059524,0.010913,0.011657,0,0,0.00049603,0,0.015129,0,0,0,0.035466,0,0,0,0,0,0,0,0.0032242,0,0,0,0,0,0,0.049355,0,0,0,0.014385,0.0042163,0.012649,0,0,0.012897,0,0,0,0,0
0,0,0.0091361,0,0,0,0,0.0080953,0,0.0032381,0.0095987,0,0.010061,0,0,0.00046259,0.1064,0,0.0012721,0,0,0.0020816,0.074824,0.04013,0,0,0,0,0,0.016422,0,0.0075171,0,0,0.0065919,0,0.020585,0,0,0.0018504,0.0031225,0,0,0,0.017694,0,0.040476,0.10894,0,0,0,0.014109,0.014918,0,0,0.0097144,0,0.0027755,0,0.020701,0.062796,0,0,0,0,0,0.0016191,0.0062449,0,0,0,0.001966,0,0,0,0.03134,0,0,0.025327,0.0080953,0,0.0090205,0.02047,0,0.0045102,0.067769,0,0.00023129,0.019776,0.11877,0.0082109,0.022204,0.016653,0.013299,0.010986,0,0,0,0,0
0,0,0.011392,0,0,0.0013893,0.053348,0.018338,0,0.05307,0,0,0.01556,0,0,0.074743,0.0030564,0,0.0083356,0,0,0,0,0.044179,0,0.023618,0,0.025007,0,0.0047235,0,0.0063907,0.013059,0,0.010003,0,0.0077799,0,0,0.042234,0.0086135,0,0.022506,0,0.0066685,0,0.03112,0.00027785,0,0.047791,0,0.034454,0,0,0,0.0061128,0,0.065296,0.033065,0.0055571,0.020283,0,0,0,0,0.0041678,0.010003,0,0.046957,0,0,0.0022228,0,0.026118,0.0041678,0,0.025841,0,0,0.00055571,0,0,0,0,0.067519,0.014448,0,0,0.02723,0.013337,0,0.0077799,0,0,0,0.051681,0,0,0,0
0,0,0.008019,0,0,0,0.014553,0.00297,0,0.024651,0,0,0.004455,0,0,0.14598,0.049896,0,0.0063855,0,0.025097,0,0,0.014702,0,0.01589,0,0,0,0,0,0.02673,0,0,0.076775,0,0.061331,0.0093555,0.010841,0.002079,0.0078705,0,0,0.031928,0.0084645,0,0.01188,0.0022275,0,0,0,0,0,0,0,0.11999,0.0013365,0.02376,0,0.025097,0.00891,0,0,0,0,0,0.021978,0,0,0,0,0,0,0.084348,0,0,0.017226,0,0.037571,0,0,0.008019,0,0,0,0.0019305,0,0,0,0.013217,0,0.015444,0.006534,0,0.00891,0.043065,0,0,0,0.000594
0,0,0,0,0.051832,0,0,0.0077942,0,0.089634,0,0,0.0046765,0,0,0.0097428,0.0015588,0,0.18355,0,0,0.022603,0,0.0019486,0,0,0,0,0,0,0,0.01364,0.021044,0,0.005456,0,0.0081839,0,0.035074,0.002728,0.022993,0.015199,0.0058457,0,0.019875,0,0.0015588,0.0019486,0,0.010522,0.011302,0.16875,0,0,0,0.0081839,0,0.0023383,0,0.014809,0.012081,0.0085737,0,0.017147,0,0,0.0085737,0.023772,0,0,0,0,0,0.018316,0,0,0,0,0.019875,0.014419,0,0.021824,0,0,0,0.018706,0,0,0,0.038971,0,0.033125,0,0.0085737,0,0.0077942,0,0,0.005456,0
0,0,0,0,0,0.002142,0,0.03213,0.023868,0.001836,0,0,0.01377,0,0,0.00459,0.002754,0,0.000612,0,0.002754,0,0.12362,0.016218,0,0,0,0,0,0,0,0.0091799,0,0,0,0,0.003672,0.019584,0,0.012852,0.047736,0,0.002448,0,0.00091799,0,0.032436,0.037944,0,0,0,0.011628,0,0,0.005508,0.01683,0,0.013158,0,0.021114,0.020196,0.03213,0.040392,0,0,0,0.013464,0,0,0,0,0,0.0067319,0,0,0,0.0067319,0,0,0,0,0.022644,0.32772,0,0.014994,0.00306,0,0,0,0.019278,0,0.033354,0,0,0,0,0,0,0,0
0,0.039441,0,0,0,0,0,0.02056,0.0025206,0.03351,0.0051401,0,0.013888,0,0,0.0039539,0.034498,0,0.017397,0,0,0,0,0.010181,0,0,0,0,0,0.0070182,0,0.0021252,0,0,0,0,0.001285,0,0,0.091781,0.027084,0.0030643,0.02748,0,0.0016804,0.067069,0.0072654,0.043592,0,0,0,0.029407,0.05496,0,0.028913,0.01799,0.0055355,0.10429,0,0.016508,0.0036574,0.022389,0,0,0,0,0.0071665,0,0,0,0,0,0.02491,0,0.01631,0,0.0386,0,0,0,0,0.0035585,0,0,0,0.0020264,0,0.054169,0.0038551,0.011466,0,0.054762,0,0,0,0,0,0,0,0.038996
0,0,0,0,0,0,0,0.010135,0,0.0063063,0,0,0.0054054,0,0,0.043243,0.021622,0,0.043018,0,0.01982,0,0,0.034234,0,0.03964,0,0.028378,0.0018018,0,0,0.043468,0,0,0,0,0.020946,0,0,0.0040541,0.046847,0,0,0,0.0033784,0,0.083784,0.0036036,0,0.0027027,0.00022523,0,0.02973,0.0065315,0.013514,0.11734,0,0.00067568,0,0.0060811,0.12815,0,0.0065315,0.0092342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058559,0,0,0.014189,0.070495,0,0,0.026577,0.025676,0.034009,0.011486,0,0,0,0,0,0,0,0.031306
0,0,0,0,0,0,0,0.018236,0.0021809,0.020834,0,0,0.010533,0,0.0069138,0.00092803,0.010533,0,0.010394,0,0,0.21679,0.095726,0.055218,0,0,0.029047,0.0085379,0.042086,0,0.015173,0.046958,0,0,0,0,0.010394,0.0058466,0,0.00097443,0.00074242,0,0,0.0035265,0.0077027,0.0036657,0.00069602,0.0083523,0,0.049,0,0,0.020881,0,0,0.0068674,0,0.0036657,0,0.010765,0.018607,0,0,0.0062178,0.0098371,0,0,0,0,0,0,0,0,0,0,0.0057538,0.0087699,0,0,0,0,0.052109,0,0,0.0085843,0.0041297,0,0.029883,0,0.0071458,0,0.014709,0.063199,0.016287,0.0017633,0,0.0011136,0,0,0.028723
